filepath,label,aoi_name,row,col,center_lat,center_lon
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c5376.npy,0,T1_Ladakh,6656,5376,33.7014877964702,78.35683193043565
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c5632.npy,0,T1_Ladakh,6656,5632,33.70207553636444,78.38442786878224
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c5888.npy,0,T1_Ladakh,6656,5888,33.70265712074732,78.41202460323231
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c6144.npy,0,T1_Ladakh,6656,6144,33.703232549028705,78.43962212542543
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c6400.npy,0,T1_Ladakh,6656,6400,33.703801820624676,78.46722042699962
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c6656.npy,0,T1_Ladakh,6656,6656,33.704364934957525,78.4948194995915
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c6912.npy,0,T1_Ladakh,6656,6912,33.70492189145575,78.5224193348362
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c7168.npy,0,T1_Ladakh,6656,7168,33.70547268955408,78.55001992436742
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c7424.npy,0,T1_Ladakh,6656,7424,33.70601732869347,78.57762125981743
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c7680.npy,0,T1_Ladakh,6656,7680,33.706555808321085,78.60522333281712
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c7936.npy,0,T1_Ladakh,6656,7936,33.70708812789032,78.63282613499597
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c8192.npy,0,T1_Ladakh,6656,8192,33.70761428686081,78.66042965798208
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c8448.npy,0,T1_Ladakh,6656,8448,33.70813428469838,78.6880338934022
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c8704.npy,0,T1_Ladakh,6656,8704,33.7086481208751,78.71563883288178
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c8960.npy,0,T1_Ladakh,6656,8960,33.709155794869304,78.74324446804486
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c9216.npy,0,T1_Ladakh,6656,9216,33.7096573061655,78.7708507905142
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c9472.npy,0,T1_Ladakh,6656,9472,33.71015265425447,78.79845779191133
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c9728.npy,0,T1_Ladakh,6656,9728,33.71064183863322,78.82606546385638
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c9984.npy,0,T1_Ladakh,6656,9984,33.71112485880498,78.85367379796833
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c10240.npy,0,T1_Ladakh,6656,10240,33.711601714279226,78.88128278586481
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6656_c10496.npy,0,T1_Ladakh,6656,10496,33.71207240457168,78.90889241916233
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c0.npy,0,T1_Ladakh,6912,0,33.6646714140405,77.77837663006748
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c256.npy,0,T1_Ladakh,6912,256,33.66538765114351,77.80594658664378
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c512.npy,0,T1_Ladakh,6912,512,33.666097751872826,77.83351751347408
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c768.npy,0,T1_Ladakh,6912,768,33.66680171550908,77.86108940224156
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c1024.npy,0,T1_Ladakh,6912,1024,33.66749954133909,77.88866224462762
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c1280.npy,0,T1_Ladakh,6912,1280,33.66819122865586,77.91623603231193
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c1536.npy,0,T1_Ladakh,6912,1536,33.66887677675851,77.9438107569723
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c1792.npy,0,T1_Ladakh,6912,1792,33.669556184952405,77.97138641028482
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c2048.npy,0,T1_Ladakh,6912,2048,33.670229452549066,77.99896298392385
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c2304.npy,0,T1_Ladakh,6912,2304,33.67089657886615,78.026540469562
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c2560.npy,0,T1_Ladakh,6912,2560,33.67155756322755,78.05411885887014
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c2816.npy,0,T1_Ladakh,6912,2816,33.67221240496331,78.0816981435175
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c3072.npy,0,T1_Ladakh,6912,3072,33.67286110340965,78.10927831517161
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c3328.npy,0,T1_Ladakh,6912,3328,33.67350365790903,78.13685936549828
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c3584.npy,0,T1_Ladakh,6912,3584,33.67414006781002,78.16444128616176
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c3840.npy,0,T1_Ladakh,6912,3840,33.67477033246745,78.19202406882458
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c4096.npy,0,T1_Ladakh,6912,4096,33.67539445124229,78.2196077051477
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c4352.npy,0,T1_Ladakh,6912,4352,33.676012423501746,78.24719218679044
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c4608.npy,0,T1_Ladakh,6912,4608,33.67662424861918,78.27477750541055
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c4864.npy,0,T1_Ladakh,6912,4864,33.67722992597415,78.30236365266424
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c5120.npy,0,T1_Ladakh,6912,5120,33.67782945495248,78.32995062020609
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c5376.npy,0,T1_Ladakh,6912,5376,33.6784228349461,78.35753839968919
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c5632.npy,0,T1_Ladakh,6912,5632,33.67901006535321,78.3851269827651
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c5888.npy,0,T1_Ladakh,6912,5888,33.67959114557817,78.41271636108382
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c6144.npy,0,T1_Ladakh,6912,6144,33.68016607503159,78.44030652629391
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c6400.npy,0,T1_Ladakh,6912,6400,33.68073485313024,78.46789747004243
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c6656.npy,0,T1_Ladakh,6912,6656,33.68129747929713,78.49548918397497
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c6912.npy,0,T1_Ladakh,6912,6912,33.681853952961454,78.52308165973567
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c7168.npy,0,T1_Ladakh,6912,7168,33.68240427355865,78.55067488896721
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c7424.npy,0,T1_Ladakh,6912,7424,33.68294844053036,78.57826886331094
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c7680.npy,0,T1_Ladakh,6912,7680,33.68348645332443,78.6058635744067
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c7936.npy,0,T1_Ladakh,6912,7936,33.6840183113949,78.63345901389302
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c8192.npy,0,T1_Ladakh,6912,8192,33.68454401420206,78.66105517340701
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c8448.npy,0,T1_Ladakh,6912,8448,33.685063561212445,78.68865204458446
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c8704.npy,0,T1_Ladakh,6912,8704,33.685576951898746,78.71624961905978
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c8960.npy,0,T1_Ladakh,6912,8960,33.686084185739915,78.7438478884661
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c9216.npy,0,T1_Ladakh,6912,9216,33.68658526222113,78.77144684443522
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c9472.npy,0,T1_Ladakh,6912,9472,33.68708018083377,78.79904647859763
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c9728.npy,0,T1_Ladakh,6912,9728,33.687568941075476,78.82664678258259
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c9984.npy,0,T1_Ladakh,6912,9984,33.68805154245006,78.85424774801801
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c10240.npy,0,T1_Ladakh,6912,10240,33.68852798446765,78.88184936653066
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r6912_c10496.npy,0,T1_Ladakh,6912,10496,33.68899826664452,78.90945162974602
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c0.npy,0,T1_Ladakh,7168,0,33.64161827589223,77.77923636672365
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c256.npy,0,T1_Ladakh,7168,256,33.64233389209986,77.80679899649077
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c512.npy,0,T1_Ladakh,7168,512,33.643043377243316,77.83436259546484
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c768.npy,0,T1_Ladakh,7168,768,33.643746730604086,77.86192715533798
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c1024.npy,0,T1_Ladakh,7168,1024,33.64444395146988,77.8894926678005
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c1280.npy,0,T1_Ladakh,7168,1280,33.645135039134544,77.91705912454098
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c1536.npy,0,T1_Ladakh,7168,1536,33.64581999289811,77.94462651724615
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c1792.npy,0,T1_Ladakh,7168,1792,33.64649881206675,77.97219483760105
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c2048.npy,0,T1_Ladakh,7168,2048,33.647171495952826,77.99976407728894
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c2304.npy,0,T1_Ladakh,7168,2304,33.64783804387487,78.02733422799139
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c2560.npy,0,T1_Ladakh,7168,2560,33.648498455157565,78.05490528138819
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c2816.npy,0,T1_Ladakh,7168,2816,33.64915272913179,78.08247722915752
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c3072.npy,0,T1_Ladakh,7168,3072,33.6498008651346,78.11005006297583
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c3328.npy,0,T1_Ladakh,7168,3328,33.65044286250924,78.13762377451792
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c3584.npy,0,T1_Ladakh,7168,3584,33.65107872060508,78.16519835545692
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c3840.npy,0,T1_Ladakh,7168,3840,33.65170843877774,78.19277379746438
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c4096.npy,0,T1_Ladakh,7168,4096,33.652332016388975,78.2203500922102
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c4352.npy,0,T1_Ladakh,7168,4352,33.65294945280676,78.24792723136265
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c4608.npy,0,T1_Ladakh,7168,4608,33.65356074740525,78.27550520658848
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c4864.npy,0,T1_Ladakh,7168,4864,33.654165899564774,78.30308400955278
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c5120.npy,0,T1_Ladakh,7168,5120,33.654764908671844,78.33066363191918
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c5376.npy,0,T1_Ladakh,7168,5376,33.65535777411921,78.3582440653497
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c5632.npy,0,T1_Ladakh,7168,5632,33.65594449530576,78.38582530150488
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c5888.npy,0,T1_Ladakh,7168,5888,33.65652507163662,78.41340733204372
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c6144.npy,0,T1_Ladakh,7168,6144,33.65709950252309,78.44099014862374
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c6400.npy,0,T1_Ladakh,7168,6400,33.65766778738268,78.46857374290097
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c6656.npy,0,T1_Ladakh,7168,6656,33.6582299256391,78.49615810653002
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c6912.npy,0,T1_Ladakh,7168,6912,33.65878591672226,78.523743231164
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c7168.npy,0,T1_Ladakh,7168,7168,33.65933576006827,78.55132910845462
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c7424.npy,0,T1_Ladakh,7168,7424,33.659879455119444,78.57891573005216
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c7680.npy,0,T1_Ladakh,7168,7680,33.66041700132434,78.60650308760552
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c7936.npy,0,T1_Ladakh,7168,7936,33.66094839813765,78.63409117276217
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c8192.npy,0,T1_Ladakh,7168,8192,33.661473645020344,78.66167997716826
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c8448.npy,0,T1_Ladakh,7168,8448,33.661992741439576,78.68926949246858
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c8704.npy,0,T1_Ladakh,7168,8704,33.66250568686872,78.71685971030657
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c8960.npy,0,T1_Ladakh,7168,8960,33.66301248078735,78.74445062232435
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c9216.npy,0,T1_Ladakh,7168,9216,33.66351312268128,78.77204222016272
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c9472.npy,0,T1_Ladakh,7168,9472,33.66400761204253,78.7996344954612
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c9728.npy,0,T1_Ladakh,7168,9728,33.66449594836932,78.82722743985806
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c9984.npy,0,T1_Ladakh,7168,9984,33.66497813116611,78.85482104499027
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c10240.npy,0,T1_Ladakh,7168,10240,33.665454159943586,78.8824153024936
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7168_c10496.npy,0,T1_Ladakh,7168,10496,33.66592403421866,78.91001020400253
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c0.npy,0,T1_Ladakh,7424,0,33.61856503226042,77.78009512586654
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c256.npy,0,T1_Ladakh,7424,256,33.61928002789675,77.80765043713053
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c512.npy,0,T1_Ladakh,7424,512,33.61998889777565,77.83520671655623
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c768.npy,0,T1_Ladakh,7424,768,33.620691641179526,77.8627639558447
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c1024.npy,0,T1_Ladakh,7424,1024,33.62138825739693,77.89032214669515
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c1280.npy,0,T1_Ladakh,7424,1280,33.62207874572259,77.91788128080502
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c1536.npy,0,T1_Ladakh,7424,1536,33.62276310545739,77.94544134987
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c1792.npy,0,T1_Ladakh,7424,1792,33.62344133590835,77.973002345584
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c2048.npy,0,T1_Ladakh,7424,2048,33.62411343638869,78.0005642596392
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c2304.npy,0,T1_Ladakh,7424,2304,33.624779406217755,78.0281270837261
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c2560.npy,0,T1_Ladakh,7424,2560,33.62543924472107,78.05569080953344
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c2816.npy,0,T1_Ladakh,7424,2816,33.626092951230355,78.08325542874827
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c3072.npy,0,T1_Ladakh,7424,3072,33.62674052508343,78.11082093305599
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c3328.npy,0,T1_Ladakh,7424,3328,33.62738196562437,78.13838731414035
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c3584.npy,0,T1_Ladakh,7424,3584,33.62801727220336,78.16595456368339
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c3840.npy,0,T1_Ladakh,7424,3840,33.62864644417679,78.1935226733656
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c4096.npy,0,T1_Ladakh,7424,4096,33.62926948090721,78.22109163486581
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c4352.npy,0,T1_Ladakh,7424,4352,33.62988638176337,78.24866143986128
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c4608.npy,0,T1_Ladakh,7424,4608,33.63049714612016,78.27623208002763
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c4864.npy,0,T1_Ladakh,7424,4864,33.63110177335871,78.30380354703898
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c5120.npy,0,T1_Ladakh,7424,5120,33.63170026286628,78.33137583256787
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c5376.npy,0,T1_Ladakh,7424,5376,33.63229261403634,78.3589489282853
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c5632.npy,0,T1_Ladakh,7424,5632,33.63287882626854,78.38652282586074
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c5888.npy,0,T1_Ladakh,7424,5888,33.63345889896872,78.41409751696217
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c6144.npy,0,T1_Ladakh,7424,6144,33.63403283154892,78.44167299325609
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c6400.npy,0,T1_Ladakh,7424,6400,33.634600623427346,78.46924924640749
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c6656.npy,0,T1_Ladakh,7424,6656,33.63516227402843,78.4968262680799
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c6912.npy,0,T1_Ladakh,7424,6912,33.63571778278277,78.52440404993548
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c7168.npy,0,T1_Ladakh,7424,7168,33.63626714912717,78.55198258363488
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c7424.npy,0,T1_Ladakh,7424,7424,33.63681037250464,78.57956186083734
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c7680.npy,0,T1_Ladakh,7424,7680,33.63734745236439,78.60714187320077
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c7936.npy,0,T1_Ladakh,7424,7936,33.63787838816182,78.63472261238165
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c8192.npy,0,T1_Ladakh,7424,8192,33.63840317935852,78.66230407003506
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c8448.npy,0,T1_Ladakh,7424,8448,33.63892182542233,78.68988623781485
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c8704.npy,0,T1_Ladakh,7424,8704,33.63943432582726,78.71746910737338
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c8960.npy,0,T1_Ladakh,7424,8960,33.63994068005351,78.74505267036177
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c9216.npy,0,T1_Ladakh,7424,9216,33.64044088758754,78.77263691842987
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c9472.npy,0,T1_Ladakh,7424,9472,33.640934947921984,78.8002218432262
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c9728.npy,0,T1_Ladakh,7424,9728,33.641422860555686,78.82780743639799
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c9984.npy,0,T1_Ladakh,7424,9984,33.64190462499372,78.85539368959125
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c10240.npy,0,T1_Ladakh,7424,10240,33.64238024074738,78.88298059445071
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7424_c10496.npy,0,T1_Ladakh,7424,10496,33.64284970733412,78.91056814261992
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c0.npy,0,T1_Ladakh,7680,0,33.595511683200726,77.78095290855022
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c256.npy,0,T1_Ladakh,7680,256,33.596226058589366,77.80850090960824
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c512.npy,0,T1_Ladakh,7680,512,33.596934313524585,77.83604987778457
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c768.npy,0,T1_Ladakh,7680,768,33.59763644728967,77.86359980478915
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c1024.npy,0,T1_Ladakh,7680,1024,33.598332459174074,77.89115068233006
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c1280.npy,0,T1_Ladakh,7680,1280,33.599022348473376,77.91870250211366
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c1536.npy,0,T1_Ladakh,7680,1536,33.5997061144893,77.94625525584453
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c1792.npy,0,T1_Ladakh,7680,1792,33.60038375652974,77.97380893522545
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c2048.npy,0,T1_Ladakh,7680,2048,33.60105527390873,78.00136353195754
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c2304.npy,0,T1_Ladakh,7680,2304,33.60172066594647,78.02891903774012
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c2560.npy,0,T1_Ladakh,7680,2560,33.602379931969324,78.0564754442709
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c2816.npy,0,T1_Ladakh,7680,2816,33.603033071309774,78.08403274324586
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c3072.npy,0,T1_Ladakh,7680,3072,33.60368008330654,78.11159092635927
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c3328.npy,0,T1_Ladakh,7680,3328,33.60432096730444,78.13914998530379
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c3584.npy,0,T1_Ladakh,7680,3584,33.60495572265446,78.16670991177041
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c3840.npy,0,T1_Ladakh,7680,3840,33.6055843487138,78.19427069744853
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c4096.npy,0,T1_Ladakh,7680,4096,33.60620684484579,78.2218323340259
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c4352.npy,0,T1_Ladakh,7680,4352,33.606823210419925,78.24939481318872
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c4608.npy,0,T1_Ladakh,7680,4608,33.6074334448119,78.27695812662154
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c4864.npy,0,T1_Ladakh,7680,4864,33.60803754740358,78.3045222660074
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c5120.npy,0,T1_Ladakh,7680,5120,33.60863551758299,78.3320872230278
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c5376.npy,0,T1_Ladakh,7680,5376,33.60922735474433,78.35965298936263
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c5632.npy,0,T1_Ladakh,7680,5632,33.609813058288,78.38721955669038
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c5888.npy,0,T1_Ladakh,7680,5888,33.61039262762057,78.41478691668792
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c6144.npy,0,T1_Ladakh,7680,6144,33.61096606215478,78.44235506103071
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c6400.npy,0,T1_Ladakh,7680,6400,33.61153336130958,78.46992398139271
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c6656.npy,0,T1_Ladakh,7680,6656,33.612094524510084,78.49749366944641
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c6912.npy,0,T1_Ladakh,7680,6912,33.6126495511876,78.52506411686291
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c7168.npy,0,T1_Ladakh,7680,7168,33.61319844077963,78.5526353153118
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c7424.npy,0,T1_Ladakh,7680,7424,33.613741192729854,78.58020725646135
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c7680.npy,0,T1_Ladakh,7680,7680,33.61427780648816,78.60777993197837
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c7936.npy,0,T1_Ladakh,7680,7936,33.614808281510626,78.63535333352833
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c8192.npy,0,T1_Ladakh,7680,8192,33.615332617259504,78.66292745277534
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c8448.npy,0,T1_Ladakh,7680,8448,33.615850813203274,78.6905022813821
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c8704.npy,0,T1_Ladakh,7680,8704,33.61636286881658,78.71807781101005
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c8960.npy,0,T1_Ladakh,7680,8960,33.6168687835803,78.7456540333193
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c9216.npy,0,T1_Ladakh,7680,9216,33.61736855698149,78.77323093996861
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c9472.npy,0,T1_Ladakh,7680,9472,33.61786218851341,78.80080852261551
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c9728.npy,0,T1_Ladakh,7680,9728,33.61834967767555,78.82838677291625
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c9984.npy,0,T1_Ladakh,7680,9984,33.618831023973556,78.85596568252578
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c10240.npy,0,T1_Ladakh,7680,10240,33.61930622691933,78.88354524309788
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7680_c10496.npy,0,T1_Ladakh,7680,10496,33.61977528603094,78.91112544628506
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7936_c0.npy,0,T1_Ladakh,7936,0,33.572458228768824,77.781809715827
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7936_c256.npy,0,T1_Ladakh,7936,256,33.57317198423292,77.80935041496733
DRDO_Terrain_Dataset_7Channel\T1_Ladakh_r7936_c512.npy,0,T1_Ladakh,7936,512,33.57387962454488,77.83689208018438
